Customer ID,Recency,Frequency,Monetary,Total_Products_Purchased,Unique_Products_Purchased,First_Purchase,Last_Purchase,Avg_Transaction_Value,Customer_Tenure_Days,Revenue_Per_Product,Avg_Days_Between_Purchases,Std_Days_Between_Purchases,Purchase_Regularity,Spending_Trend,Monthly_Spending_Mean,Monthly_Spending_Std,Cancellation_Rate,Is_UK,Revenue_Percentile,R_Score,F_Score,M_Score,RFM_Segment
12456.0,43,4,2553.89,1601,104,2011-03-30 09:12:00,2011-10-26 14:41:00,638.4725,254,24.556634615384613,1.672,12.495015780495782,0.12389759502293622,-114.59699999999998,638.4725000000001,462.71351139230853,0.25,0,70-80%,4,3,4,Loyal Customers
12457.0,57,13,2032.31,926,62,2010-09-30 17:59:00,2011-10-12 13:46:00,156.33153846153846,434,32.7791935483871,4.275862068965517,22.434239640777303,0.18246216367631582,-7.840285714285712,338.7183333333333,431.132803967254,0.46153846153846156,0,70-80%,3,5,4,Best Customers
12458.0,70,4,1502.49,979,70,2010-08-09 10:33:00,2011-09-29 15:25:00,375.6225,487,21.464142857142857,5.253164556962025,29.297968930404252,0.17338338979186266,23.205000000000002,375.6225,34.698747695942394,0.0,0,60-70%,3,3,4,Good Customers
12459.0,604,1,398.36,256,22,2010-04-13 14:53:00,2010-04-13 14:53:00,398.36,604,18.10727272727273,0.0,0.0,0.0,0.0,398.36,0.0,0.0,0,30-40%,1,1,2,Lost Customers
12460.0,455,1,296.65,168,17,2010-09-09 13:51:00,2010-09-09 13:51:00,296.65,455,17.45,0.0,0.0,0.0,0.0,296.65,0.0,0.0,0,20-30%,1,1,2,Lost Customers
12461.0,154,1,626.88,282,34,2011-07-08 10:23:00,2011-07-08 10:23:00,626.88,154,18.43764705882353,0.0,0.0,0.0,0.0,626.88,0.0,0.0,0,40-50%,3,1,3,Hibernating
12462.0,1,4,872.01,505,50,2011-02-09 14:44:00,2011-12-07 14:02:00,218.0025,302,17.4402,4.333333333333333,33.13282833875627,0.12695500326918502,-309.04499999999996,290.66999999999996,312.4107618184751,0.5,0,50-60%,5,3,3,Loyal Customers
12463.0,45,6,1165.63,751,65,2011-04-12 12:47:00,2011-10-24 13:43:00,194.27166666666668,241,17.93276923076923,2.3292682926829267,14.039674715771062,0.15487491163890565,-1.812999999999991,291.4075,25.1912966121238,0.3333333333333333,0,50-60%,4,4,3,Champions
12464.0,9,8,957.05,95,5,2011-02-03 13:30:00,2011-11-29 13:33:00,119.63125,308,191.41,14.095238095238095,27.312826221218415,0.4978393179510541,9.940000000000007,191.41,124.156153693645,0.0,0,50-60%,5,4,3,Champions
12465.0,7,3,673.89,471,45,2011-06-23 13:37:00,2011-12-02 11:34:00,224.63,168,14.975333333333333,3.3541666666666665,21.950126819129913,0.14615024540390884,-209.62,224.63,213.47274463031576,0.3333333333333333,0,40-50%,5,2,3,Potential
12467.0,385,2,0.0,0,9,2010-10-12 15:41:00,2010-11-18 15:53:00,0.0,422,0.0,2.176470588235294,8.97381812634432,0.21821839546948213,-265.6,0.0,187.80756108314705,0.5,0,0-10%,2,2,1,Lost Customers
12468.0,142,10,3192.55,2160,129,2010-01-19 12:13:00,2011-07-19 13:42:00,319.255,689,24.748449612403103,3.445859872611465,17.25242268548681,0.1887891778526145,-136.8057142857143,456.0785714285715,550.4750785587717,0.5,0,80-90%,3,4,5,Best Customers
12469.0,522,2,3070.54,2552,76,2010-06-21 10:30:00,2010-07-05 12:40:00,1535.27,536,40.40184210526316,0.18666666666666668,1.6165807537309522,0.07133992191928372,-843.1399999999999,1535.27,596.1900114896256,0.0,0,80-90%,1,2,5,Lost - Big Spenders
12470.0,689,1,211.95,95,23,2010-01-19 11:01:00,2010-01-19 11:01:00,211.95,689,9.215217391304348,0.0,0.0,0.0,0.0,211.95,0.0,0.0,0,10-20%,1,1,1,Lost Customers
12471.0,1,120,33294.92,16198,253,2009-12-02 14:43:00,2011-12-07 15:43:00,277.4576666666666,736,131.6004743083004,0.5551086082059533,2.8821421208505527,0.14299028498326397,13.318008695652173,1387.2883333333332,912.2514847518114,0.4083333333333333,0,90-100%,5,5,5,Champions
12472.0,30,37,14169.69,9907,399,2009-12-09 10:47:00,2011-11-09 11:33:00,382.9645945945946,730,35.513007518797,0.7195767195767195,5.2194112750320825,0.11569852639677823,-12.239017543859653,745.7731578947369,501.54491818394524,0.4864864864864865,0,90-100%,4,5,5,Champions
12473.0,53,4,2545.27,2323,138,2011-06-01 10:15:00,2011-10-17 11:27:00,636.3175,191,18.443985507246378,0.8192771084337349,7.145491612433085,0.10058043730389578,511.37499999999994,848.4233333333333,629.7361111079254,0.25,0,70-80%,4,3,4,Loyal Customers
12474.0,16,52,10886.75,7728,368,2010-02-11 09:41:00,2011-11-22 14:39:00,209.36057692307693,666,29.583559782608695,0.8553888130968622,4.735730827176552,0.14913336048545578,29.158248120300758,544.3375,435.63933533764026,0.4423076923076923,0,90-100%,5,5,5,Champions
12475.0,53,2,1065.64,766,53,2010-10-26 08:49:00,2011-10-17 10:10:00,532.82,409,20.106415094339624,6.137931034482759,46.74509009806123,0.1285562771350179,273.12,532.8199999999999,193.1250040776699,0.0,0,50-60%,4,2,3,Potential
12476.0,0,33,11920.12,5437,357,2010-07-26 09:04:00,2011-12-08 14:08:00,361.2157575757576,501,33.3896918767507,0.8990825688073395,5.794496872871189,0.13232511334241134,-56.6255357142857,794.6746666666666,741.5785726876982,0.45454545454545453,0,90-100%,5,5,5,Champions
12477.0,22,12,20173.64,6086,296,2010-03-26 14:01:00,2011-11-17 09:51:00,1681.1366666666665,622,68.15418918918918,1.043782837127846,9.845107915892267,0.09624457822114442,-61.8655,2241.5155555555557,1104.754444798833,0.25,0,90-100%,4,5,5,Champions
12478.0,3,1,545.99,233,35,2011-12-06 09:56:00,2011-12-06 09:56:00,545.99,3,15.599714285714287,0.0,0.0,0.0,0.0,545.99,0.0,0.0,0,30-40%,5,1,2,Low-Value Customers
12479.0,3,3,423.3,348,30,2011-11-28 13:26:00,2011-12-06 09:25:00,141.1,10,14.110000000000001,0.21212121212121213,1.2185435916898848,0.09561282136432463,-523.0999999999999,211.65,369.887557238683,0.6666666666666666,0,30-40%,5,2,2,Low-Value Customers
12480.0,27,8,4805.1,2912,176,2010-07-20 13:21:00,2011-11-11 14:52:00,600.6375,506,27.301704545454548,2.0084388185654007,13.502037373313373,0.1384935624467033,37.169642857142854,686.4428571428572,205.08867746369987,0.125,0,80-90%,4,4,5,Champions
12481.0,22,17,10889.15,6972,247,2010-04-11 13:10:00,2011-11-17 08:29:00,640.5382352941176,606,44.08562753036437,1.5552560646900269,10.57784748586657,0.1343303292419921,-78.70274725274726,837.626923076923,795.2502105248029,0.17647058823529413,0,90-100%,4,5,5,Champions
12482.0,575,27,21941.72,27040,41,2010-02-24 10:24:00,2010-05-12 16:51:00,812.6562962962963,653,535.1639024390245,0.373134328358209,3.4387606236645314,0.08406272831404872,-1440.5000000000002,7313.906666666667,4263.284600461637,0.0,0,90-100%,1,5,5,Cant Lose Them
12483.0,16,23,4007.9300000000003,2109,67,2010-01-31 13:28:00,2011-11-22 17:02:00,174.25782608695653,676,59.81985074626866,5.158730158730159,17.35115567259435,0.28111200464798064,4.706967032967031,286.2807142857143,159.06769780211798,0.17391304347826086,0,80-90%,5,5,5,Champions
12484.0,34,13,5490.8,3226,329,2009-12-03 10:57:00,2011-11-04 15:18:00,422.3692307692308,736,16.68936170212766,1.4693446088794926,11.868435339527096,0.1141820718767733,44.47990909090909,499.1636363636364,489.47438174582186,0.3076923076923077,0,90-100%,4,5,5,Champions
12485.0,528,1,708.1,414,34,2010-06-28 15:22:00,2010-06-28 15:22:00,708.1,528,20.826470588235296,0.0,0.0,0.0,0.0,708.1,0.0,0.0,0,40-50%,1,1,3,Lost Customers
12486.0,431,1,917.28,520,48,2010-10-04 12:14:00,2010-10-04 12:14:00,917.28,431,19.11,0.0,0.0,0.0,0.0,917.28,0.0,0.0,0,50-60%,1,1,3,Lost Customers
12487.0,730,2,259.79999999999995,144,3,2009-12-09 09:16:00,2009-12-09 11:36:00,129.89999999999998,730,86.59999999999998,0.0,0.0,0.0,0.0,259.79999999999995,0.0,0.5,0,10-20%,1,2,1,Lost Customers
12488.0,9,3,1244.66,526,45,2011-09-25 10:34:00,2011-11-30 08:50:00,414.8866666666667,75,27.659111111111113,1.2264150943396226,6.289923288739642,0.16823429352596905,-38.089999999999975,414.8866666666667,178.04314261811191,0.0,0,60-70%,5,2,4,At Risk - Big Spenders
12489.0,335,1,298.93,103,14,2011-01-07 13:13:00,2011-01-07 13:13:00,298.93,335,21.35214285714286,0.0,0.0,0.0,0.0,298.93,0.0,0.0,0,20-30%,2,1,2,Lost Customers
12490.0,4,21,8759.64,5845,194,2009-12-01 12:52:00,2011-12-04 16:07:00,417.12571428571425,737,45.15278350515464,1.6417233560090703,9.614311336639748,0.15467073688916336,19.374583333333334,515.2729411764706,252.5861672965462,0.047619047619047616,0,90-100%,5,5,5,Champions
12491.0,38,1,424.40000000000003,258,24,2011-11-01 12:18:00,2011-11-01 12:18:00,424.40000000000003,38,17.683333333333334,0.0,0.0,0.0,0.0,424.40000000000003,0.0,0.0,0,30-40%,4,1,2,Low-Value Customers
12492.0,62,3,607.21,438,37,2010-11-01 14:58:00,2011-10-07 15:15:00,202.40333333333334,402,16.411081081081083,8.921052631578947,48.476453787741036,0.18030905508812656,-130.59,202.40333333333334,153.89161196547826,0.0,0,40-50%,3,2,3,Hibernating
12493.0,165,3,362.79,203,18,2011-05-26 14:53:00,2011-06-27 10:17:00,120.93,196,20.155,1.5,5.8354632702937455,0.21944379490982757,3.6899999999999977,181.395,2.609224022578359,0.3333333333333333,0,20-30%,3,2,2,Hibernating
12494.0,9,17,1451.92,939,82,2010-05-12 13:52:00,2011-11-30 09:21:00,85.40705882352941,575,17.706341463414635,5.110091743119266,21.479680083115454,0.22732048339769165,1.2680000000000007,145.192,124.58927515819508,0.47058823529411764,0,60-70%,5,5,4,Champions
12495.0,634,2,243.4,124,16,2010-03-09 10:53:00,2010-03-15 10:20:00,121.7,640,15.2125,0.29411764705882354,1.212678125181665,0.13292382823854054,0.0,243.4,0.0,0.5,0,10-20%,1,2,1,Lost Customers
12496.0,619,2,45.34,30,10,2010-03-29 13:57:00,2010-03-29 14:06:00,22.67,619,4.534000000000001,0.0,0.0,0.0,0.0,45.34,0.0,0.0,0,0-10%,1,2,1,Lost Customers
12497.0,81,3,5996.5,5671,40,2010-03-05 09:39:00,2011-09-19 12:29:00,1998.8333333333333,644,149.9125,10.407407407407407,54.04593382450675,0.1890676873715597,-48.32999999999993,1998.8333333333337,1728.2291563717279,0.0,0,90-100%,3,2,5,Hibernating
12498.0,20,3,349.70000000000005,156,20,2011-10-13 09:30:00,2011-11-18 12:53:00,116.56666666666668,57,17.485000000000003,1.8,8.049844718999244,0.198898440347941,-72.80000000000004,174.85000000000002,51.47737367038069,0.0,0,20-30%,4,2,2,Low-Value Customers
12499.0,559,1,357.72,300,26,2010-05-28 15:12:00,2010-05-28 15:12:00,357.72,559,13.758461538461539,0.0,0.0,0.0,0.0,357.72,0.0,0.0,0,20-30%,1,1,2,Lost Customers
12500.0,22,23,5491.31,3338,87,2010-02-04 15:05:00,2011-11-16 16:20:00,238.75260869565219,672,63.11850574712644,4.693430656934306,17.276966153453632,0.2567948431664317,53.90800699300699,457.6091666666667,453.8595188433277,0.2608695652173913,0,90-100%,4,5,5,Champions
12501.0,314,2,1945.68,1714,148,2011-01-07 12:28:00,2011-01-28 13:54:00,972.84,336,13.146486486486486,0.13291139240506328,1.670670296769033,0.049767053823850514,0.0,1945.68,0.0,0.5,0,70-80%,2,2,4,Lost - Big Spenders
12502.0,95,5,2995.87,794,101,2011-02-03 10:41:00,2011-09-05 11:52:00,599.174,309,29.66207920792079,1.5106382978723405,9.630025234558685,0.1421105091040789,84.02700000000002,599.174,183.36386675133136,0.0,0,80-90%,3,3,5,Good Customers
12503.0,583,1,896.0,560,1,2010-05-04 13:59:00,2010-05-04 13:59:00,896.0,583,896.0,0.0,0.0,0.0,0.0,896.0,0.0,0.0,0,50-60%,1,1,3,Lost Customers
12504.0,17,6,321.0,414,10,2010-04-22 10:24:00,2011-11-21 16:02:00,53.5,596,32.1,26.181818181818183,88.91977998582358,0.29116861925091353,-28.200000000000006,107.0,43.07621153258491,0.3333333333333333,0,20-30%,5,4,2,Champions
12505.0,392,2,744.5,308,41,2010-10-27 09:18:00,2010-11-11 17:54:00,372.25,408,18.158536585365855,0.3409090909090909,2.2613350843332274,0.10453053185081991,-829.9000000000001,372.25,586.8279177067158,0.5,0,40-50%,2,2,3,Lost Customers
12506.0,232,1,73.5,23,23,2011-04-21 08:54:00,2011-04-21 08:54:00,73.5,232,3.1956521739130435,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0,0-10%,2,1,1,Lost Customers
12507.0,133,5,1461.31,1233,45,2010-05-04 09:23:00,2011-07-28 17:09:00,292.262,584,32.473555555555556,9.782608695652174,46.73419544781518,0.20493921818263156,94.32499999999999,487.1033333333333,143.5455782437527,0.2,0,60-70%,3,3,4,Good Customers
12508.0,25,2,397.88,271,57,2011-11-10 16:27:00,2011-11-13 15:37:00,198.94,28,6.980350877192983,0.029850746268656716,0.24433888871261047,0.023989241628171093,0.0,397.88,0.0,0.0,0,30-40%,4,2,2,Low-Value Customers
12509.0,283,1,158.5,54,6,2011-02-28 14:45:00,2011-02-28 14:45:00,158.5,283,26.416666666666668,0.0,0.0,0.0,0.0,158.5,0.0,0.0,0,10-20%,2,1,1,Lost Customers
12510.0,142,9,2989.33,1995,92,2009-12-04 13:47:00,2011-07-20 10:15:00,332.1477777777778,734,32.492717391304346,4.2,23.775690384033226,0.1695210076852875,-9.310000000000006,427.04714285714283,304.28312795346193,0.2222222222222222,0,80-90%,3,4,5,Best Customers
12511.0,414,2,3065.77,1748,190,2010-10-07 10:39:00,2010-10-21 10:58:00,1532.885,428,16.13563157894737,0.07253886010362694,1.0077420510481723,0.03612957155813762,0.0,3065.77,0.0,0.5,0,80-90%,1,2,5,Lost - Big Spenders
12512.0,65,2,132.18,96,31,2011-10-04 14:53:00,2011-10-04 14:55:00,66.09,65,4.263870967741935,0.0,0.0,0.0,0.0,132.18,0.0,0.0,0,0-10%,3,2,1,Hibernating
12513.0,84,2,532.79,453,34,2011-08-19 10:51:00,2011-09-16 12:45:00,266.395,112,15.670294117647058,0.8235294117647058,4.801960383990248,0.14193985433563588,-583.79,266.395,412.8018677888946,0.5,0,30-40%,3,2,2,Hibernating
12514.0,266,2,1597.76,840,76,2010-03-08 12:18:00,2011-03-17 16:38:00,798.88,641,21.02315789473684,4.506024096385542,41.05183323614419,0.10715404655682279,437.5999999999999,798.88,309.4299274472331,0.0,0,60-70%,2,2,4,Lost - Big Spenders
12515.0,352,1,278.7,128,15,2010-12-21 15:43:00,2010-12-21 15:43:00,278.7,352,18.58,0.0,0.0,0.0,0.0,278.7,0.0,0.0,0,20-30%,2,1,2,Lost Customers
12516.0,77,4,2288.62,1932,48,2010-04-19 14:14:00,2011-09-23 09:13:00,572.155,598,47.67958333333333,7.536231884057971,37.80934358148904,0.1941860178138272,37.83,572.155,66.80674891057043,0.0,0,70-80%,3,3,4,Good Customers
12517.0,27,5,2263.65,1328,231,2011-06-02 15:13:00,2011-11-11 13:57:00,452.73,189,9.79935064935065,0.5740072202166066,5.55529935403945,0.08756384555693811,-119.665,565.9125,177.50095011482804,0.2,0,70-80%,4,3,4,Loyal Customers
12518.0,0,5,1840.89,1306,83,2011-08-21 13:18:00,2011-12-09 10:13:00,368.178,109,22.179397590361447,0.9152542372881356,5.015490996384197,0.15214954819785756,-0.9319999999999994,368.178,80.32590690431078,0.0,0,70-80%,5,3,4,Loyal Customers
12519.0,63,3,595.19,375,33,2010-08-20 08:21:00,2011-10-07 09:26:00,198.39666666666668,476,18.03606060606061,10.842105263157896,64.8651517300437,0.16461064733587158,-36.43000000000001,198.39666666666665,202.2740542762055,0.3333333333333333,0,40-50%,3,2,3,Hibernating
12520.0,78,6,2294.5099999999998,1414,120,2011-03-11 11:35:00,2011-09-21 15:23:00,382.4183333333333,273,19.120916666666666,1.2953020134228188,8.492049823936833,0.13646177985247782,-171.67100000000002,573.6275,332.3462157023406,0.16666666666666666,0,70-80%,3,4,4,Best Customers
12521.0,142,1,545.68,306,37,2011-07-20 10:51:00,2011-07-20 10:51:00,545.68,142,14.748108108108108,0.0,0.0,0.0,0.0,545.68,0.0,0.0,0,30-40%,3,1,2,Hibernating
12522.0,38,2,156.72,192,10,2011-10-19 14:41:00,2011-10-31 15:30:00,78.36,50,15.672,1.3333333333333333,3.9999999999999996,0.26666666666666666,0.0,156.72,0.0,0.0,0,10-20%,4,2,1,Low-Value Customers
12523.0,1,30,3877.05,2218,175,2009-12-02 10:28:00,2011-12-08 11:46:00,129.235,737,22.15457142857143,2.8725099601593627,11.667033953619075,0.22677052660292768,-6.5121578947368395,204.05526315789476,121.98198215621944,0.23333333333333334,0,80-90%,5,5,5,Champions
12524.0,8,18,9759.36,7099,156,2010-02-08 14:41:00,2011-11-30 15:31:00,542.1866666666667,668,62.56,2.902222222222222,13.690104756866116,0.19756307189475494,-44.81445054945056,750.72,442.4418682908148,0.05555555555555555,0,90-100%,5,5,5,Champions
12525.0,490,8,745.1800000000001,482,55,2009-12-04 10:10:00,2010-08-05 18:09:00,93.14750000000001,735,13.548727272727273,3.2266666666666666,14.927367695153297,0.20258631108570077,-14.018000000000008,149.036,200.72104331633992,0.625,0,40-50%,1,4,3,Cant Lose Them
12526.0,0,3,1172.66,624,63,2011-09-06 14:19:00,2011-12-09 12:09:00,390.8866666666667,93,18.613650793650795,1.3880597014925373,8.052771448165016,0.1533298072795039,-121.60999999999999,390.8866666666667,131.05017410645945,0.0,0,60-70%,5,2,4,At Risk - Big Spenders
12527.0,81,5,717.51,525,25,2010-06-28 15:37:00,2011-09-19 11:55:00,143.502,528,28.7004,14.833333333333334,48.79519714447126,0.2978868281271635,-40.862,143.502,94.54347476161429,0.0,0,40-50%,3,3,3,Good Customers
12528.0,8,8,1634.28,734,49,2011-01-31 09:05:00,2011-11-30 14:40:00,204.285,312,33.35265306122449,3.4204545454545454,14.77005481815296,0.21689553935584607,-18.703428571428567,272.38000000000005,93.74222485091764,0.25,0,60-70%,5,4,4,Champions
12529.0,522,2,311.78000000000003,190,21,2010-06-29 13:10:00,2010-07-05 09:35:00,155.89000000000001,527,14.846666666666668,0.22727272727272727,1.0660035817780522,0.11000596963008695,-321.18,155.89000000000001,227.10855598149536,0.5,0,20-30%,1,2,2,Lost Customers
12530.0,59,11,3329.86,2678,93,2010-03-07 14:37:00,2011-10-11 12:34:00,302.7145454545455,641,35.80494623655914,3.827814569536424,17.445825322754242,0.2075165790936197,4.7715000000000005,369.9844444444445,62.65341652917085,0.18181818181818182,0,80-90%,3,5,5,Best Customers
12531.0,14,3,1737.05,1095,125,2010-01-22 14:17:00,2011-11-25 11:12:00,579.0166666666667,685,13.8964,5.122137404580153,58.186969582910166,0.08654163983518316,-1486.61,868.525,1051.1920119797333,0.3333333333333333,0,70-80%,5,2,4,At Risk - Big Spenders
12532.0,29,1,313.83000000000004,151,15,2011-11-09 13:47:00,2011-11-09 13:47:00,313.83000000000004,29,20.922000000000004,0.0,0.0,0.0,0.0,313.83000000000004,0.0,0.0,0,20-30%,4,1,2,Low-Value Customers
12533.0,618,6,1005.99,560,62,2009-12-01 11:50:00,2010-03-31 10:24:00,167.665,738,16.225645161290323,1.3448275862068966,8.118064247164506,0.1474904705376588,-222.825,335.33,461.5502684432108,0.6666666666666666,0,50-60%,1,4,3,Cant Lose Them
12534.0,130,1,981.18,645,62,2011-08-01 10:26:00,2011-08-01 10:26:00,981.18,130,15.82548387096774,0.0,0.0,0.0,0.0,981.18,0.0,0.0,0,50-60%,3,1,3,Hibernating
12535.0,91,2,716.35,219,28,2011-06-06 12:47:00,2011-09-09 08:48:00,358.175,186,25.583928571428572,2.8484848484848486,16.3632996598356,0.16405204680501487,-26.55000000000001,358.17499999999995,18.773685040502826,0.0,0,40-50%,3,2,3,Hibernating
12536.0,7,2,4151.26,2672,259,2011-10-11 14:52:00,2011-12-02 12:43:00,2075.63,58,16.028030888030887,0.19101123595505617,3.1211493129467334,0.04634902097698517,-4408.16,2075.63,3117.0398285552915,0.5,0,80-90%,5,2,5,At Risk - Big Spenders
12537.0,408,1,612.94,446,42,2010-10-27 08:36:00,2010-10-27 08:36:00,612.94,408,14.593809523809526,0.0,0.0,0.0,0.0,612.94,0.0,0.0,0,40-50%,1,1,3,Lost Customers
12538.0,28,2,640.45,336,33,2010-11-26 13:02:00,2011-11-10 17:16:00,320.225,377,19.40757575757576,10.575757575757576,60.75310192853855,0.17125872620934854,87.44999999999999,320.225,61.83648801476355,0.0,0,40-50%,4,2,3,Potential
12539.0,21,7,11186.75,4534,275,2009-12-23 13:00:00,2011-11-17 13:30:00,1598.107142857143,715,40.67909090909091,1.3764940239043826,16.897946740680133,0.07690792937581817,-758.0150000000002,2237.35,1985.210908971639,0.0,0,90-100%,4,4,5,Champions
12540.0,19,34,19159.29,10903,354,2009-12-07 16:56:00,2011-11-20 11:31:00,563.5085294117647,731,54.12228813559322,0.9379217273954116,5.3546070589752235,0.14759712421096036,38.76766233766233,870.8768181818182,498.04796251524255,0.058823529411764705,0,90-100%,4,5,5,Champions
12541.0,29,3,841.18,675,45,2011-03-04 09:32:00,2011-11-10 10:40:00,280.3933333333333,280,18.692888888888888,5.208333333333333,25.51424994693377,0.19643525062022918,38.319999999999965,280.3933333333334,82.72280540052623,0.0,0,50-60%,4,2,3,Potential
12542.0,483,4,423.38,514,39,2010-03-09 16:26:00,2010-08-12 19:12:00,105.845,639,10.855897435897436,3.522727272727273,18.68401709254698,0.17896383935071333,-123.85,141.12666666666667,212.6662338814823,0.5,0,30-40%,1,3,2,Lost Customers
12543.0,447,1,840.25,683,42,2010-09-17 15:51:00,2010-09-17 15:51:00,840.25,447,20.00595238095238,0.0,0.0,0.0,0.0,840.25,0.0,0.0,0,50-60%,1,1,3,Lost Customers
12544.0,29,2,299.7,130,18,2011-11-03 16:15:00,2011-11-10 11:12:00,149.85,35,16.65,0.3333333333333333,1.4142135623730951,0.13807118745769834,0.0,299.7,0.0,0.5,0,20-30%,4,2,2,Low-Value Customers
12545.0,74,2,832.39,517,41,2011-03-25 12:04:00,2011-09-25 13:39:00,416.195,259,20.30219512195122,3.9148936170212765,26.8391584356126,0.14062542968300504,-255.90999999999997,416.195,180.95569637344934,0.0,0,40-50%,3,2,3,Hibernating
12546.0,46,3,1001.5,612,58,2011-09-23 09:44:00,2011-10-24 12:09:00,333.8333333333333,77,17.267241379310345,0.4626865671641791,2.7706708421288306,0.12270669770341379,-350.90000000000003,500.75,248.12376951835952,0.3333333333333333,0,50-60%,4,2,3,Potential
12547.0,197,3,299.58,306,12,2010-07-27 13:55:00,2011-05-26 12:38:00,99.86,499,24.965,17.705882352941178,55.54026096657535,0.3131552994318205,-63.690000000000005,99.86,69.30003463202598,0.0,0,20-30%,2,2,2,Lost Customers
12548.0,165,1,67.19999999999999,48,4,2011-06-26 15:35:00,2011-06-26 15:35:00,67.19999999999999,165,16.799999999999997,0.0,0.0,0.0,0.0,67.19999999999999,0.0,0.0,0,0-10%,3,1,1,Hibernating
12549.0,575,5,1570.68,1365,37,2010-01-11 12:29:00,2010-05-13 12:05:00,314.136,697,42.450810810810815,2.5531914893617023,15.276877256933247,0.1568600321215885,-738.0600000000002,785.34,521.8872309225434,0.0,0,60-70%,1,3,4,Lost - Big Spenders
12550.0,78,1,824.83,564,56,2011-09-21 14:35:00,2011-09-21 14:35:00,824.83,78,14.729107142857144,0.0,0.0,0.0,0.0,824.83,0.0,0.0,0,40-50%,3,1,3,Hibernating
